Date,Length,Name,Text
2015-01-28,1,Corina Creţu,"The Commissioner meets József Tóbiás, chairman of the MSZP, the Hungarian Socialist Party"
2015-01-28,1,Karmenu Vella,Meeting with the Sri Lankan MFA Mr Manala
2015-01-29,1,Johannes Hahn,08:15 Mr Johannes Hahn receives Vice-President of the World Bank Ms Laura Tuck
2015-01-29,1,Frans Timmermans,attendance at a Townhall Meeting at the University of Copenhagen
2015-01-29,1,Federica Mogherini,"Chairs an extraordinary Foreign Affairs Council on the situation in Ukraine, Brussels"
2015-01-29,1,Carlos Moedas,"Commissioner Moedas receives Mrs Anne Glover (Chairman), Mrs Dorte Hopner (CEO) and Mr Michael Collins (Director Public Affairs), from The European Private Equity and Venture Capital Association (EVCA)"
2015-01-29,1,Corina Creţu,"Corina Crețu is meeting Mr George Ciamba, Romanian Secretary of State for EU Affairs"
2015-01-29,1,Corina Creţu,Corina Creţu meets with S&D MEP Ignazio Corrao
2015-01-29,2,Corina Creţu,Corina Creţu travels to Croatia to launch the Partnership Agreement
2015-01-29,1,Günther Oettinger,Deutsche Bahn Symposium
2015-01-29,1,Miguel Arias Cañete,Gives a Keynote Speech at the CEER Annual Conference
2015-01-29,1,Maroš Šefčovič,Maroš Šefčovič gives a keynote speech at the Bruegel event in Brussels.
2015-01-29,1,Maroš Šefčovič,"Maroš Šefčovič receives Mr. Johannes Teyssen, President of the Union of the Electricity Industry – EURELECTRIC; Brussels."
2015-01-29,1,Maroš Šefčovič,"Maroš Šefčovič receives representatives of the Slovak business (U.S.Steel Košice, Eustream, Slovnaft, SE ENEL, SPP, Východoslovenská energetika, Západoslovenská energetika) on the occasion of the New Year concert organised by the Slovak community."
2015-01-29,1,Frans Timmermans,"meeting with Danish business people and organisations hosted by the Confederation of Danish Industries, director Thomas Bustrup"
2015-01-29,1,Frans Timmermans,"meeting with Mr Henrik Sass Larsen, Minister for Business and Growth of Denmark, in Copenhagen"
2015-01-29,1,Frans Timmermans,"meeting with Mr Lars Løkke Rasmussen, Member of the Danish Parliament, in Copenhagen"
2015-01-29,1,Tibor Navracsics,"Meeting with Ms Lesley Wilson, Secretary General of the Council of the European Universities Association"
2015-01-29,1,Tibor Navracsics,"Meeting with Ms Monique Meche, Vice President of Amazon.com"
2015-01-29,1,Violeta Bulc,Meeting with representatives of the European Shippers Council
2015-01-29,1,Violeta Bulc,"Meeting with Siim Kallas, former Vice-President of the European Commission"
2015-01-29,1,Frans Timmermans,"meeting with the Committee on European Affairs, Chairmen of the Political Groups and Parliamentary Committees and Members of the Presidium of the Danish Parliament, in Copenhagen"
2015-01-29,1,Andrus Ansip,"Meets Lord Tony Hall, Director-General of the British Broadcasting Corporation (BBC)"
2015-01-29,1,Andrus Ansip,"Meets Moya Greene, CEO of UK's Royal Mail Group"
2015-01-29,1,Miguel Arias Cañete,"Meets with Doris Leuthard, Head of the Swiss Federal Department of Environment, Transport, Energy and Communications"
2015-01-29,1,Jonathan Hill,Receives a delegation from the European Union Chamber of Commerce in China
2015-01-29,1,Jonathan Hill,"Receives Christian DARGNAT, President, Alexander SCHINDLER, Vice President, and Peter DE PROFT, Director General of the European Fund and Asset Management Association (EFAMA)"
2015-01-29,1,Jonathan Hill,"Receives Jacob WALLENBERG, Chairman of Investor AB & Marcus WALLENBERG, Chairman of SEB bank"
2015-01-29,1,Kristalina Georgieva,"Receives Ms Laura Tuck, World Bank Vice President, Europe and Central Asia"
2015-01-29,1,Jonathan Hill,"Receives Tony HALL, Director General of the British Broadcasting Corporation (BBC)"
2015-01-29,1,Margrethe Vestager,Receiving representatives of ERT (Energy Roundtable of Industrialists)
2015-01-29,1,Karmenu Vella,Meeting with Leo Brincat
2015-01-29,1,Karmenu Vella,Visit to the EU Commission Representation at Europa House in Malta
2015-01-30,1,Kristalina Georgieva,"Attends the annual ""Cérémonie des projets"" organized by Association Femmes d'Europe"
2015-01-30,1,Carlos Moedas,"Commissioner Moedas visits CERN, Switzerland"
2015-01-30,1,Cecilia Malmström,Conference of German Länder Ministers of European Affairs
2015-01-30,1,Jonathan Hill,Delivers a speech at the European Federation of Insurance Intermediaries (BIPAR) mid-term meeting
2015-01-30,1,Johannes Hahn,Friday 30 January
2015-01-30,1,Maroš Šefčovič,"Maroš Šefčovič meets Mr. Donald Tusk, President of the European Council; Brussels."
2015-01-30,1,Maroš Šefčovič,"Maroš Šefčovič receives Mr Roeland Baan, Chairman and Mr. Gerd Götz Director General of the European Aluminium Association; Brussels."
2015-01-30,1,Maroš Šefčovič,"Maroš Šefčovič receives Mr. George Ciamba, Secretary of State for EU Affairs of Romania; Brussels."
2015-01-30,1,Maroš Šefčovič,Maroš Šefčovič receives representatives of The Bureau of Heads of EU Delegation; Brussels.
2015-01-30,1,Frans Timmermans,"meeting with Danish Business Forum for Simpler Rules hosted by Mr Michael Ring, CEO of STELTON"
2015-01-30,1,Frans Timmermans,"meeting with Mr Martin Lidegaard, Minister of Foreign Affairs of Denmark, in Copenhagen"
2015-01-30,1,Frans Timmermans,"meeting with Ms Helle Thorning-Schmidt, Prime Minister of Denmark, in Copenhagen"
2015-01-30,1,Marianne Thyssen,"Meeting with representatives from Agencies Cedefop, ETF and OSHA"
2015-01-30,1,Frans Timmermans,"meeting with union leaders hosted by Mrs Bente Sorgenfrey, president of FTF (the main umbrella organisation for public sector employees)"
2015-01-30,1,Marianne Thyssen,Opening of ESF Programme for Flanders 2014‐2020
2015-01-30,1,Jonathan Hill,"Receives Mark WILSON, Group CEO, Aviva"
2015-01-30,1,Kristalina Georgieva,"Receives Mr Joachim Von Amsberg, World Bank President for Development Finance"
2015-01-30,1,Jonathan Hill,"Receives Ralf JANSEN, General Counsel and David EATOUGH, Deputy General Counsel, European Stability Mechanism"
2015-01-30,1,Jonathan Hill,"Receives Simon PULESTON JONES, Group CEO, Futures Industry Association Europe"
2015-01-30,1,Karmenu Vella,"Roundtable Meeting ""Traffic congestion in Malta"""
2015-01-30,1,Karmenu Vella,Malta-EU steering & Action Committee Core Group Meeting
2015-01-31,1,Johannes Hahn,Mr Johannes Hahn on official visit to Lebanon and Jordan
2015-02-02,1,Carlos Moedas,"Commissioner Moedas receives Mr Albert Nuñes, President of the Xunta de Galicia"
2015-02-02,1,Carlos Moedas,"Commissioner Moedas receives Mr Robert Himpe, Executive Vice President ArcelorMittal Europe, Eurofer"
2015-02-02,1,Carlos Moedas,"Commissioner Moedas receives Mrs Nathalie Moll, Secretary general of Europabio, European Association for Bioindustries"
2015-02-02,1,Frans Timmermans,"Conference ""Smart Economy & Enterprise-Friendly State - New Growth Strategy of the EU and opportunities for Estonia (Tallinn)"
2015-02-02,1,Corina Creţu,"Corina Creţu meets the President of the Spanish Region of Galicia, Alberto Núñez Feijoo"
2015-02-02,1,Frans Timmermans,Dinner hosted by the Estonian Minister of the Economy
2015-02-02,1,Maroš Šefčovič,"Maroš Šefčovič meets Mr. Janusz Piechociński, Deputy Prime Minister and Minister of Economy of Poland; Warsaw."
2015-02-02,1,Maroš Šefčovič,"Maroš Šefčovič meets Ms. Ewa Kopacz, Prime Minister of Poland; Warsaw."
2015-02-02,1,Maroš Šefčovič,"Maroš Šefčovič meets with representatives of the Confederation Lewiatan, the Polish business organisation; Warsaw."
2015-02-02,1,Maroš Šefčovič,Maroš Šefčovič meets with representatives of the Polish legislative power the Polish Sejm and Senat; Warsaw.
2015-02-02,1,Maroš Šefčovič,"Maroš Šefčovič visits the Electrical Power Plant Siekierki, Poland."
2015-02-02,1,Miguel Arias Cañete,"Meeting with Caroline Atkinson, Deputy Assistant to the President and Deputy National Security Advisor for International Economics in Washington"
2015-02-02,1,Frans Timmermans,Meeting with Chairpersons of COSAC in Riga
2015-02-02,1,Miguel Arias Cañete,Meeting with Energy Secretary Ernest Moniz in Washington
2015-02-02,1,Miguel Arias Cañete,Meeting with EPA Assistant Administrator Janet McCabbe in Washington
2015-02-02,1,Cecilia Malmström,Meeting with European Heart Network
2015-02-02,1,Vytenis Andriukaitis,Meeting with European Society of Lifestyle Medicine
2015-02-02,1,Marianne Thyssen,Meeting with Febetra
2015-02-02,1,Neven Mimica,Meeting with Gabon- Ministers Emmanule ISSOZE NGONDET (MFA) & R. IMMONGAULT (Minister of Economy and Investment Promotion)
2015-02-02,1,Violeta Bulc,"Meeting with Henri Malosse, President of the European Economic and Social Committee"
2015-02-02,1,Cecilia Malmström,"Meeting with Michael EFLER, Stop TTIP"
2015-02-02,1,Vytenis Andriukaitis,"Meeting with Mr John Bowis, former UK Minister for Health"
2015-02-02,1,Margrethe Vestager,"Meeting with Mr Markus Beyrer, Director-General of Business Europe"
2015-02-02,1,Miguel Arias Cañete,Meeting with Senator Edward Markey in Washington
2015-02-02,1,Marianne Thyssen,Meeting with Transport en Logistiek Vlaanderen
2015-02-02,1,Miguel Arias Cañete,Meeting with U.S. Special Envoy for Climate Change Todd Stern in Washington
2015-02-02,1,Violeta Bulc,"Meeting with Winfried Hermann, Transport Minister of Baden-Württemberg"
2015-02-02,1,Andrus Ansip,"Meets CEOs of Deutsche Telekom, Telefónica and Orange"
2015-02-02,1,Jean-Claude Juncker,"receives Ms Simonetta Sommaruga, President of the Swiss Confederation"
2015-02-02,1,Jean-Claude Juncker,"receives the Minister-President of the State of Baden-Württemberg, Mr Winfried Kretschmann"
2015-02-02,1,Cecilia Malmström,Speech at the Business Alliance for TTIP Welcome Reception
2015-02-02,1,Vytenis Andriukaitis,Speech at the launch of COCIR’s call for action for a “Better Healthcare for Europe”
2015-02-02,1,Corina Creţu,"The Commissioner meets the President of the Italian Region Abruzzo, Luciano d’Alfonso"
2015-02-02,1,Karmenu Vella,Meeting with President of Galicia Mr Alberto Nuñez Feijoo
2015-02-02,1,Karmenu Vella,"Meeting Dr Christian Samper, President and CEO of Wildlife Conservation Society"
2015-02-03,1,Günther Oettinger,2nd Stakeholder-Meeting on Copyright
2015-02-03,1,Christos Stylianides,Attending the World Humanitarian Summit consultation in Budapest
2015-02-03,1,Carlos Moedas,"Commissioner Moedas receives Sir Kit Malthouse, Deputy Mayor of London for Business and Enterprise"
2015-02-03,1,Corina Creţu,"Corina Creţu meets M. Vasco Cordeiro, President of  the Conference of the Peripheral Maritime Regions of Europe (CPMR)"
2015-02-03,1,Günther Oettinger,EPP Dinner
2015-02-03,1,Jean-Claude Juncker,gives a speech at the EP European Semester
2015-02-03,1,Jean-Claude Juncker,hosts a ceremony in testimony of Jacques Barrot
2015-02-03,1,Miguel Arias Cañete,Keynote speech at the Atlantic Council in Washington
2015-02-03,1,Jonathan Hill,London: attends evidence session at the House of Lords EU Economic and Financial Affairs Committee
2015-02-03,1,Miguel Arias Cañete,Lunch meeting with energy expert hosted by the Atlantic Council
2015-02-03,1,Neven Mimica,"Lunch with UNDSG Mr Jan Eliasson, Deputy Secretary General of UN"
2015-02-03,1,Maroš Šefčovič,Maroš Šefčovič meets Mr. Étienne Davignon; Advisor to the Chairman and Chief Executive of GDF SUEZ; Brussels.
2015-02-03,1,Maroš Šefčovič,"Maroš Šefčovič meets Mr. Manfred Weber, MEP and Chairman of the EPP Group in the European Parliament; Brussels."
2015-02-03,1,Maroš Šefčovič,"Maroš Šefčovič receives Mr. Alberto Pototschnig, Director of the European Agency for the Cooperation of Energy Regulators (ACER); Brussels."
2015-02-03,1,Maroš Šefčovič,"Maroš Šefčovič receives Mr. Konrad Mizzi, Minister for Energy of Malta; Brussels."
2015-02-03,1,Maroš Šefčovič,"Maroš Šefčovič receives representatives from The Green10, ten environmental organisations and networks; Brussels."
2015-02-03,1,Neven Mimica,Meeting with Ambassadors from CARIFORUM countries
2015-02-03,1,Miguel Arias Cañete,Meeting with Deputy Secretary of State Antony Blinken in Washington
2015-02-03,1,Cecilia Malmström,"Meeting with Emilie O'Reilly, European Ombudsman"
2015-02-03,1,Frans Timmermans,"Meeting with Members of the EU Affairs, Foreign Affairs and Constitutional Committees of the Estonian Parliament"
2015-02-03,1,Marianne Thyssen,Meeting with MEP Marian-Jean Marinescu
2015-02-03,1,Cecilia Malmström,"Meeting with Michel COMBES, CEO of Alcatel-Lucent"
2015-02-03,1,Miguel Arias Cañete,Meeting with Mike Froman USTR in Washington
2015-02-03,1,Marianne Thyssen,"Meeting with Mr Luis Cantarell, Executive Vice President Nestlé"
2015-02-03,1,Margrethe Vestager,"Meeting with Mr Philippe Varin, President of Cercle de l'Industrie"
2015-02-03,1,Frans Timmermans,"Meeting with Mr Taavi Roivas, Prime Minister of Estonia"
2015-02-03,1,Violeta Bulc,Meeting with representatives of the European Transport Workers' Federation (ETF)
2015-02-03,1,Tibor Navracsics,Meeting with the European Jewish Association
2015-02-03,1,Vytenis Andriukaitis,"Meeting with the Swedish Minister for Climate and the Environment, Ms Åsa Romson"
2015-02-03,1,Andrus Ansip,Meets European and Chinese CEOs from the ICT sector
2015-02-03,1,Andrus Ansip,"Meets Ināra Mūrniece, Speaker of the Latvian Parliament"
2015-02-03,1,Andrus Ansip,"Meets Michel Combes, CEO of Alcatel Lucent"
2015-02-03,1,Neven Mimica,NIP signing with  Mr  Anote TONG President of Kiribati
2015-02-03,1,Marianne Thyssen,Participation in European Parliamentary Week - The European Semester Cycles 2014 and 2015
2015-02-03,1,Frans Timmermans,"Participation in the public debate ""Europe Today"" alongside Mr Toomas Hendrik Ilves, President of Estonia"
2015-02-03,1,Federica Mogherini,"Receives Jan Eliasson, Deputy Secretary-General of the United Nations, Brussels"
2015-02-03,1,Kristalina Georgieva,"Receives Jan Eliasson, United Nations Deputy Secretary General"
2015-02-03,1,Federica Mogherini,"Receives with Mr Anote Tong, President of the Republic of the Kiribati, Brussels"
2015-02-03,1,Andrus Ansip,Speaks at S & D (Socialists and Democrats) working group on the Digital Agenda at the European Parliament
2015-02-03,1,Vytenis Andriukaitis,Speech at Food Innovation Summit
2015-02-03,1,Corina Creţu,The Commissioner meets former Bulgarian MEP Evgeni Kirilov
2015-02-03,1,Corina Creţu,The Commissioner meets with Bulgarian MEP Evgeni  Kirilov
2015-02-03,1,Corina Creţu,"The Commissioner meets with Valeriu Zgonea, President of the Chamber of Deputies of Romania"
2015-02-03,1,Karmenu Vella,"Breakfast with Mr Alain Cidalies, french Secretary of State in charge of transport, sea and fishing"
2015-02-03,1,Karmenu Vella,Participation in the 2015 edition of the Euromaritime and Eurowaterways trade show - Paris
2015-02-03,1,Tibor Navracsics,Meeting with members of Board of Executives
2015-02-03,1,Federica Mogherini,"Participates at the 28th session of the Human Rights Council, Geneva"
2015-02-04,1,Günther Oettinger,ACEA meeting Connected Cars
2015-02-04,1,Violeta Bulc,"Attending the Excellence in Road Safety Awards ceremony, Brussels"
2015-02-04,1,Christos Stylianides,Attending the meeting of the College of Commissioners
